run_id;algorithm;instance_id;instance_path;graph;n;k;m;density;instance_seed;algorithm_seed;budget;iteration;time_ms;current_cost;best_cost;avg_cost;std_cost;note
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;44;539;24;24;5227.77;8385.607625;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;45;551;19;19;3942.515;7473.911594;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;46;564;19;19;3358.545;6909.81334;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;47;578;19;19;3032.79;6124.628527;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;48;593;19;19;2709.295;6951.220176;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;49;605;19;19;2514.45;5952.240649;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;50;612;19;19;3281.315;7228.196372;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;51;626;19;19;3281.1;7340.517211;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;52;640;19;19;2577.365;5993.475557;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;53;655;5;5;1811.9;5577.405265;generation
